gutenberg_id,text
1507,And overlooks the highest-peering hill;
1507,So Tamora:
1507,"Upon her wit doth earthly honour wait,"
1507,And virtue stoops and trembles at her frown.
1507,"Then, Aaron, arm thy heart and fit thy thoughts"
1507,"To mount aloft with thy imperial mistress,"
1507,"And mount her pitch, whom thou in triumph long"
1507,"Hast prisoner held, fett'red in amorous chains,"
1507,And faster bound to Aaron's charming eyes
1507,Than is Prometheus tied to Caucasus.
1507,Away with slavish weeds and servile thoughts!
1507,"I will be bright, and shine in pearl and gold,"
1507,To wait upon this new-made empress.
1507,"To wait, said I? to wanton with this queen,"
1507,"This goddess, this Semiramis, this nymph,"
1507,"This siren, that will charm Rome's Saturnine,"
1507,And see his shipwreck and his commonweal's.--
1507,Holla! what storm is this?
1507,
1507,[Enter DEMETRIUS and CHIRON braving.]
1507,
1507,DEMETRIUS.
1507,"Chiron, thy years wants wit, thy wit wants edge"
1507,"And manners, to intrude where I am grac'd;"
1507,"And may, for aught thou know'st, affected be."
1507,
1507,CHIRON.
1507,"Demetrius, thou dost over-ween in all;"
1507,"And so in this, to bear me down with braves."
1507,'Tis not the difference of a year or two
1507,Makes me less gracious or thee more fortunate:
1507,I am as able and as fit as thou
1507,To serve and to deserve my mistress' grace;
1507,"And that my sword upon thee shall approve,"
1507,And plead my passions for Lavinia's love.
1507,
1507,AARON.
1507,"[Aside.] Clubs, clubs! These lovers will not keep the peace."
1507,
1507,DEMETRIUS.
1507,"Why, boy, although our mother, unadvis'd,"
1507,"Gave you a dancing-rapier by your side,"
1507,Are you so desperate grown to threat your friends?
1507,Go to; have your lath glu'd within your sheath
1507,Till you know better how to handle it.
1507,
1507,CHIRON.
1507,"Meanwhile, sir, with the little skill I have,"
1507,Full well shalt thou perceive how much I dare.
1507,
1507,DEMETRIUS.
1507,"Ay, boy, grow ye so brave?"
1507,
1507,[They draw.]
1507,
1507,AARON.
1507,"[Coming forward.] Why, how now, lords!"
1507,"So near the emperor's palace dare ye draw,"
1507,And maintain such a quarrel openly?
1507,Full well I wot the ground of all this grudge:
1507,I would not for a million of gold
1507,The cause were known to them it most concerns;
1507,Nor would your noble mother for much more
1507,Be so dishonour'd in the court of Rome.
1507,"For shame, put up."
1507,
1507,DEMETRIUS.
1507,"Not I, till I have sheath'd"
1507,"My rapier in his bosom, and withal"
1507,Thrust those reproachful speeches down his throat
1507,That he hath breath'd in my dishonour here.
1507,
1507,CHIRON.
1507,"For that I am prepar'd and full resolv'd,--"
1507,"Foul-spoken coward, that thunder'st with thy tongue,"
1507,And with thy weapon nothing dar'st perform.
1507,
1507,AARON.
1507,"Away, I say!--"
1507,"Now, by the gods that warlike Goths adore,"
1507,This pretty brabble will undo us all.--
1507,"Why, lords, and think you not how dangerous"
1507,It is to jet upon a prince's right?
1507,"What, is Lavinia then become so loose,"
1507,"Or Bassianus so degenerate,"
1507,That for her love such quarrels may be broach'd
1507,"Without controlment, justice, or revenge?"
1507,"Young lords, beware! and should the empress know"
1507,"This discord's ground, the music would not please."
1507,
1507,CHIRON.
1507,"I care not, I, knew she and all the world:"
1507,I love Lavinia more than all the world.
1507,
1507,DEMETRIUS.
1507,"Youngling, learn thou to make some meaner choice:"
1507,Lavina is thine elder brother's hope.
1507,
1507,AARON.
1507,"Why, are ye mad? or know ye not in Rome"
1507,"How furious and impatient they be,"
1507,And cannot brook competitors in love?
1507,"I tell you, lords, you do but plot your deaths"
1507,By this device.
1507,
1507,CHIRON.
1507,"Aaron, a thousand deaths"
1507,Would I propose to achieve her whom I love.
1507,
1507,AARON.
1507,To achieve her!--How?
1507,
1507,DEMETRIUS.
1507,Why mak'st thou it so strange?
1507,"She is a woman, therefore may be woo'd;"
1507,"She is a woman, therefore may be won;"
1507,"She is Lavinia, therefore must be lov'd."
1507,"What, man! more water glideth by the mill"
1507,Than wots the miller of; and easy it is
1507,"Of a cut loaf to steal a shive, we know:"
1507,"Though Bassianus be the emperor's brother,"
1507,Better than he have worn Vulcan's badge.
1507,
1507,AARON.
1507,"[Aside.] Ay, and as good as Saturninus may."
1507,
1507,DEMETRIUS.
1507,Then why should he despair that knows to court it
1507,"With words, fair looks, and liberality?"
1507,"What, hast not thou full often struck a doe,"
1507,And borne her cleanly by the keeper's nose?
1507,
1507,AARON.
1507,"Why, then, it seems some certain snatch or so"
1507,Would serve your turns.
1507,
1507,CHIRON.
1507,"Ay, so the turn were serv'd."
1507,
1507,DEMETRIUS.
1507,"Aaron, thou hast hit it."
1507,
1507,AARON.
1507,Would you had hit it too!
1507,Then should not we be tir'd with this ado.
1507,"Why, hark ye, hark ye,--and are you such fools"
1507,"To square for this? Would it offend you, then,"
1507,That both should speed?
1507,
1507,CHIRON.
1507,"Faith, not me."
1507,
1507,DEMETRIUS.
1507,"Nor me, so I were one."
1507,
1507,AARON.
1507,"For shame, be friends, and join for that you jar:"
1507,'Tis policy and stratagem must do
1507,That you affect; and so must you resolve
1507,"That what you cannot as you would achieve,"
1507,You must perforce accomplish as you may.
1507,"Take this of me,--Lucrece was not more chaste"
1507,"Than this Lavinia, Bassianus' love."
1507,A speedier course than lingering languishment
1507,"Must we pursue, and I have found the path."
1507,"My lords, a solemn hunting is in hand;"
1507,There will the lovely Roman ladies troop:
1507,The forest walks are wide and spacious;
1507,And many unfrequented plots there are
1507,Fitted by kind for rape and villainy:
1507,"Single you thither, then, this dainty doe,"
1507,And strike her home by force if not by words:
1507,"This way, or not at all, stand you in hope."
1507,"Come, come, our empress, with her sacred wit"
1507,"To villainy and vengeance consecrate,"
1507,Will we acquaint with all what we intend;
1507,And she shall file our engines with advice
1507,"That will not suffer you to square yourselves,"
1507,But to your wishes' height advance you both.
1507,"The emperor's court is like the house of fame,"
1507,"The palace full of tongues, of eyes, and ears:"
1507,"The woods are ruthless, dreadful, deaf, and dull;"
1507,"There speak and strike, brave boys, and take your turns;"
1507,"There serve your lust, shadowed from heaven's eye,"
1507,And revel in Lavinia's treasury.
1507,
1507,CHIRON.
1507,"Thy counsel, lad, smells of no cowardice."
1507,
1507,DEMETRIUS.
1507,"Sit fas aut nefas, till I find the stream"
1507,"To cool this heat, a charm to calm these fits,"
1507,"Per Styga, per manes vehor."
1507,
1507,[Exeunt.]
1507,
1507,
1507,
1507,SCENE II. A Forest near Rome; a Lodge seen at a distance. Horns
1507,and cry of hounds heard.
1507,
1507,"[Enter TITUS ANDRONICUS, with hunters, &c., MARCUS, LUCIUS,"
1507,"QUINTUS, and MARTIUS.]"
1507,
1507,TITUS.
1507,"The hunt is up, the morn is bright and gay,"
1507,"The fields are fragrant, and the woods are green."
1507,"Uncouple here, and let us make a bay,"
1507,"And wake the emperor and his lovely bride,"
1507,"And rouse the prince, and ring a hunter's peal,"
1507,That all the court may echo with the noise.
1507,"Sons, let it be your charge, as it is ours,"
1507,To attend the emperor's person carefully:
1507,"I have been troubled in my sleep this night,"
1507,But dawning day new comfort hath inspir'd.
1507,
1507,"[Horns in a peal. Enter SATURNINUS, TAMORA, BASSIANUS, LAVINIA,"
1507,"DEMETRIUS, CHIRON, and Attendants.]"
1507,
1507,Many good morrows to your majesty:--
1507,"Madam, to you as many and as good:--"
1507,I promised your grace a hunter's peal.
1507,
1507,SATURNINUS.
1507,"And you have rung it lustily, my lord;"
1507,Somewhat too early for new-married ladies.
1507,
1507,BASSIANUS.
1507,"Lavinia, how say you?"
1507,
1507,LAVINIA.
1507,I say no; I have been broad awake two hours and more.
1507,
1507,SATURNINUS.
1507,"Come on then, horse and chariots let us have,"
1507,"And to our sport.--[To TAMORA.] Madam, now shall ye see"
1507,Our Roman hunting.
1507,
1507,MARCUS.
1507,"I have dogs, my lord,"
1507,"Will rouse the proudest panther in the chase,"
1507,And climb the highest promontory top.
1507,
1507,TITUS.
1507,And I have horse will follow where the game
1507,"Makes way, and run like swallows o'er the plain."
1507,
1507,DEMETRIUS.
1507,"Chiron, we hunt not, we, with horse nor hound,"
1507,But hope to pluck a dainty doe to ground.
1507,
1507,[Exeunt.]
1507,
1507,
1507,
1507,SCENE III. A lonely part of the Forest.
1507,
1507,[Enter AARON with a bag of gold.]
1507,
1507,AARON.
1507,"He that had wit would think that I had none,"
1507,"To bury so much gold under a tree,"
1507,And never after to inherit it.
1507,Let him that thinks of me so abjectly
1507,"Know that this gold must coin a stratagem,"
1507,"Which, cunningly effected, will beget"
1507,A very excellent piece of villainy:
1507,"And so repose, sweet gold, for their unrest"
1507,
1507,[Hides the gold.]
1507,
1507,That have their alms out of the empress' chest.
1507,
1507,[Enter TAMORA.]
1507,
1507,TAMORA.
1507,"My lovely Aaron, wherefore look'st thou sad"
1507,When everything does make a gleeful boast?
1507,The birds chant melody on every bush;
1507,The snakes lie rolled in the cheerful sun;
1507,"The green leaves quiver with the cooling wind,"
1507,And make a chequer'd shadow on the ground:
1507,"Under their sweet shade, Aaron, let us sit,"
1507,"And whilst the babbling echo mocks the hounds,"
1507,"Replying shrilly to the well-tun'd horns,"
1507,"As if a double hunt were heard at once,"
1507,Let us sit down and mark their yelping noise;
1507,"And,--after conflict such as was suppos'd"
1507,"The wandering prince and Dido once enjoy'd,"
1507,"When with a happy storm they were surpris'd,"
1507,"And curtain'd with a counsel-keeping cave,--"
1507,"We may, each wreathed in the other's arms,"
1507,"Our pastimes done, possess a golden slumber;"
1507,Whiles hounds and horns and sweet melodious birds
1507,Be unto us as is a nurse's song
1507,Of lullaby to bring her babe asleep.
1507,
1507,AARON.
1507,"Madam, though Venus govern your desires,"
1507,Saturn is dominator over mine:
1507,"What signifies my deadly-standing eye,"
1507,"My silence and my cloudy melancholy,"
1507,My fleece of woolly hair that now uncurls
1507,Even as an adder when she doth unroll
1507,To do some fatal execution?
1507,"No, madam, these are no venereal signs,"
1507,"Vengeance is in my heart, death in my hand,"
1507,Blood and revenge are hammering in my head.
1507,"Hark, Tamora,--the empress of my soul,"
1507,"Which never hopes more heaven than rests in thee,--"
1507,This is the day of doom for Bassianus;
1507,"His Philomel must lose her tongue to-day,"
1507,"Thy sons make pillage of her chastity,"
1507,And wash their hands in Bassianus' blood.
1507,"Seest thou this letter? take it up, I pray thee,"
1507,And give the king this fatal-plotted scroll.--
1507,"Now question me no more,--we are espied;"
1507,"Here comes a parcel of our hopeful booty,"
1507,Which dreads not yet their lives' destruction.
1507,
1507,TAMORA.
1507,"Ah, my sweet Moor, sweeter to me than life!"
1507,
1507,AARON.
1507,"No more, great empress: Bassianus comes:"
1507,Be cross with him; and I'll go fetch thy sons
1507,"To back thy quarrels, whatsoe'er they be."
1507,
1507,[Exit.]
1507,
1507,[Enter BASSIANUS and LAVINIA.]
1507,
1507,BASSIANUS.
1507,"Who have we here? Rome's royal empress,"
1507,Unfurnish'd of her well-beseeming troop?
1507,"Or is it Dian, habited like her,"
1507,Who hath abandoned her holy groves
1507,To see the general hunting in this forest?
1507,
1507,TAMORA.
1507,Saucy controller of my private steps!
1507,"Had I the power that some say Dian had,"
1507,Thy temples should be planted presently
1507,"With horns, as was Actaeon's; and the hounds"
1507,"Should drive upon thy new-transformed limbs,"
1507,Unmannerly intruder as thou art!
1507,
1507,LAVINIA.
1507,"Under your patience, gentle empress,"
1507,'Tis thought you have a goodly gift in horning;
1507,And to be doubted that your Moor and you
1507,Are singled forth to try experiments;
1507,Jove shield your husband from his hounds to-day!
1507,'Tis pity they should take him for a stag.
1507,
1507,BASSIANUS.
1507,"Believe me, queen, your swarth Cimmerian"
1507,"Doth make your honour of his body's hue,"
1507,"Spotted, detested, and abominable."
1507,"Why are you sequester'd from all your train,"
1507,"Dismounted from your snow-white goodly steed,"
1507,"And wander'd hither to an obscure plot,"
1507,"Accompanied but with a barbarous Moor,"
1507,If foul desire had not conducted you?
1507,
1507,LAVINIA.
1507,"And, being intercepted in your sport,"
1507,Great reason that my noble lord be rated
1507,"For sauciness.--I pray you let us hence,"
1507,And let her joy her raven-coloured love;
1507,This valley fits the purpose passing well.
1507,
1507,BASSIANUS.
1507,The king my brother shall have notice of this.
1507,
1507,LAVINIA.
1507,"Ay, for these slips have made him noted long:"
1507,"Good king, to be so mightily abus'd!"
1507,
1507,TAMORA.
1507,Why have I patience to endure all this?
1507,
1507,[Enter DEMETRIUS and CHIRON.]
1507,
1507,DEMETRIUS.
1507,"How now, dear sovereign, and our gracious mother!"
1507,Why doth your highness look so pale and wan?
1507,
1507,TAMORA.
1507,"Have I not reason, think you, to look pale?"
1507,These two have 'ticed me hither to this place:--
1507,A barren detested vale you see it is:
1507,"The trees, though summer, yet forlorn and lean,"
1507,O'ercome with moss and baleful mistletoe:
1507,"Here never shines the sun; here nothing breeds,"
1507,Unless the nightly owl or fatal raven:--
1507,"And when they show'd me this abhorred pit,"
1507,"They told me, here, at dead time of the night,"
1507,"A thousand fiends, a thousand hissing snakes,"
1507,"Ten thousand swelling toads, as many urchins,"
1507,Would make such fearful and confused cries
1507,As any mortal body hearing it
1507,Should straight fall mad or else die suddenly.
1507,No sooner had they told this hellish tale
1507,But straight they told me they would bind me here
1507,"Unto the body of a dismal yew,"
1507,And leave me to this miserable death:
1507,"And then they call'd me foul adulteress,"
1507,"Lascivious Goth, and all the bitterest terms"
1507,That ever ear did hear to such effect:
1507,"And had you not by wondrous fortune come,"
1507,This vengeance on me had they executed.
1507,"Revenge it, as you love your mother's life,"
1507,Or be ye not henceforth call'd my children.
1507,
1507,DEMETRIUS.
1507,This is a witness that I am thy son.
1507,
1507,[Stabs BASSIANUS.]
1507,
1507,CHIRON.
1507,"And this for me, struck home to show my strength."
1507,
1507,"[Also stabs BASSIANUS, who dies.]"
1507,
1507,LAVINIA.
1507,"Ay, come, Semiramis,--nay, barbarous Tamora,"
1507,For no name fits thy nature but thy own!
1507,
1507,TAMORA.
1507,"Give me thy poniard;--you shall know, my boys,"
1507,Your mother's hand shall right your mother's wrong.
1507,
1507,DEMETRIUS.
1507,"Stay, madam; here is more belongs to her;"
1507,"First thrash the corn, then after burn the straw:"
1507,"This minion stood upon her chastity,"
1507,"Upon her nuptial vow, her loyalty,"
1507,And with that painted hope braves your mightiness:
1507,And shall she carry this unto her grave?
1507,
1507,CHIRON.
1507,"An if she do, I would I were an eunuch."
1507,"Drag hence her husband to some secret hole,"
1507,And make his dead trunk pillow to our lust.
1507,
1507,TAMORA.
1507,"But when ye have the honey we desire,"
1507,"Let not this wasp outlive, us both to sting."
1507,
1507,CHIRON.
1507,"I warrant you, madam, we will make that sure.--"
1507,"Come, mistress, now perforce we will enjoy"
1507,That nice-preserved honesty of yours.
1507,
1507,LAVINIA.
1507,"O Tamora! thou bear'st a woman's face,--"
1507,
1507,TAMORA.
1507,I will not hear her speak; away with her!
1507,
1507,LAVINIA.
1507,"Sweet lords, entreat her hear me but a word."
1507,
1507,DEMETRIUS.
1507,"Listen, fair madam: let it be your glory"
1507,To see her tears; but be your heart to them
1507,As unrelenting flint to drops of rain.
1507,
1507,LAVINIA.
1507,When did the tiger's young ones teach the dam?
1507,"O, do not learn her wrath,--she taught it thee;"
1507,The milk thou suck'dst from her did turn to marble;
1507,Even at thy teat thou hadst thy tyranny.--
1507,Yet every mother breeds not sons alike:
1507,[To CHIRON.] Do thou entreat her show a woman's pity.
1507,
1507,CHIRON.
1507,"What, wouldst thou have me prove myself a bastard?"
1507,
1507,LAVINIA.
1507,"'Tis true, the raven doth not hatch a lark:"
1507,"Yet have I heard,--O, could I find it now!--"
1507,"The lion, mov'd with pity, did endure"
1507,To have his princely paws par'd all away.
1507,"Some say that ravens foster forlorn children,"
1507,The whilst their own birds famish in their nests:
1507,"O, be to me, though thy hard heart say no,"
1507,"Nothing so kind, but something pitiful!"
1507,
1507,TAMORA.
1507,I know not what it means:--away with her!
1507,
1507,LAVINIA.
1507,"O, let me teach thee! for my father's sake,"
1507,"That gave thee life, when well he might have slain thee,"
1507,"Be not obdurate, open thy deaf ears."
1507,
1507,TAMORA.
1507,"Hadst thou in person ne'er offended me,"
1507,Even for his sake am I pitiless.--
1507,"Remember, boys, I pour'd forth tears in vain"
1507,To save your brother from the sacrifice;
1507,But fierce Andronicus would not relent:
1507,"Therefore away with her, and use her as you will;"
1507,The worse to her the better lov'd of me.
1507,
1507,LAVINIA.
1507,"O Tamora, be call'd a gentle queen,"
1507,And with thine own hands kill me in this place!
1507,For 'tis not life that I have begg'd so long;
1507,Poor I was slain when Bassianus died.
1507,
1507,TAMORA.
1507,"What begg'st thou, then? fond woman, let me go."
1507,
1507,LAVINIA.
1507,"'Tis present death I beg; and one thing more,"
1507,That womanhood denies my tongue to tell:
1507,"O, keep me from their worse than killing lust,"
1507,"And tumble me into some loathsome pit,"
1507,Where never man's eye may behold my body:
1507,"Do this, and be a charitable murderer."
1507,
1507,TAMORA.
1507,So should I rob my sweet sons of their fee:
1507,"No, let them satisfy their lust on thee."
1507,
1507,DEMETRIUS.
1507,Away! for thou hast stay'd us here too long.
1507,
1507,LAVINIA.
1507,"No grace? no womanhood? Ah, beastly creature!"
1507,The blot and enemy to our general name!
1507,"Confusion fall,--"
1507,
1507,CHIRON.
1507,"Nay, then I'll stop your mouth:--bring thou her husband."
1507,This is the hole where Aaron bid us hide him.
1507,
1507,[DEMETRIUS throws BASSIANUS'S body into the pit; then exit with
1507,"CHIRON, dragging off LAVINIA.]"
1507,
1507,TAMORA.
1507,"Farewell, my sons: see that you make her sure:--"
1507,Ne'er let my heart know merry cheer indeed
1507,Till all the Andronici be made away.
1507,"Now will I hence to seek my lovely Moor,"
1507,And let my spleenful sons this trull deflower.
1507,
1507,[Exit.]
1507,
1507,"[Re-enter AARON, with QUINTUS and MARTIUS.]"
1507,
1507,AARON.
1507,"Come on, my lords, the better foot before:"
1507,Straight will I bring you to the loathsome pit
1507,Where I espied the panther fast asleep.
1507,
1507,QUINTUS.
1507,"My sight is very dull, whate'er it bodes."
1507,
1507,MARTIUS.
1507,"And mine, I promise you; were't not for shame,"
1507,Well could I leave our sport to sleep awhile.
1507,
1507,[Falls into the pit.]
1507,
1507,QUINTUS.
1507,"What, art thou fallen?--What subtle hole is this,"
1507,"Whose mouth is cover'd with rude-growing briers,"
1507,Upon whose leaves are drops of new-shed blood
1507,As fresh as morning dew distill'd on flowers?
1507,A very fatal place it seems to me.--
1507,"Speak, brother, hast thou hurt thee with the fall?"
1507,
1507,MARTIUS.
1507,"O brother, with the dismallest object hurt"
1507,That ever eye with sight made heart lament!
1507,
1507,AARON.
1507,"[Aside]  Now will I fetch the king to find them here,"
1507,That he thereby may have a likely guess
1507,How these were they that made away his brother.
1507,
1507,[Exit.]
1507,
1507,MARTIUS.
1507,"Why dost not comfort me, and help me out"
1507,From this unhallow'd and blood-stained hole?
1507,
1507,QUINTUS.
1507,I am surprised with an uncouth fear;
1507,A chilling sweat o'er-runs my trembling joints;
1507,My heart suspects more than mine eye can see.
1507,
1507,MARTIUS.
1507,"To prove thou hast a true divining heart,"
1507,"Aaron and thou look down into this den,"
1507,And see a fearful sight of blood and death.
1507,
1507,QUINTUS.
1507,Aaron is gone; and my compassionate heart
1507,Will not permit mine eyes once to behold
1507,The thing whereat it trembles by surmise:
1507,"O, tell me who it is; for ne'er till now"
1507,Was I a child to fear I know not what.
1507,
1507,MARTIUS.
1507,"Lord Bassianus lies embrewed here,"
1507,"All on a heap, like to a slaughter'd lamb,"
1507,"In this detested, dark, blood-drinking pit."
1507,
1507,QUINTUS.
1507,"If it be dark, how dost thou know 'tis he?"
1507,
1507,MARTIUS.
1507,Upon his bloody finger he doth wear
1507,"A precious ring that lightens all the hole,"
1507,"Which, like a taper in some monument,"
1507,"Doth shine upon the dead man's earthy cheeks,"
1507,And shows the ragged entrails of the pit:
1507,So pale did shine the moon on Pyramus
1507,When he by night lay bath'd in maiden blood.
1507,"O brother, help me with thy fainting hand,--"
1507,"If fear hath made thee faint, as me it hath,--"
1507,"Out of this fell devouring receptacle,"
1507,As hateful as Cocytus' misty mouth.
1507,
1507,QUINTUS.
1507,"Reach me thy hand, that I may help thee out;"
1507,"Or, wanting strength to do thee so much good,"
1507,I may be pluck'd into the swallowing womb
1507,"Of this deep pit, poor Bassianus' grave."
1507,I have no strength to pluck thee to the brink.
1507,
1507,MARTIUS.
1507,Nor I no strength to climb without thy help.
1507,
1507,QUINTUS.
1507,"Thy hand once more; I will not lose again,"
1507,"Till thou art here aloft, or I below:"
1507,"Thou canst not come to me,--I come to thee."
1507,
1507,[Falls in.]
1507,
1507,[Enter SATURNINUS with AARON.]
1507,
1507,SATURNINUS.
1507,"Along with me: I'll see what hole is here,"
1507,And what he is that now is leap'd into it.--
1507,"Say, who art thou that lately didst descend"
1507,Into this gaping hollow of the earth?
1507,
1507,MARTIUS.
1507,"The unhappy sons of old Andronicus,"
1507,"Brought hither in a most unlucky hour,"
1507,To find thy brother Bassianus dead.
1507,
1507,SATURNINUS.
1507,My brother dead! I know thou dost but jest:
1507,He and his lady both are at the lodge
1507,Upon the north side of this pleasant chase;
1507,'Tis not an hour since I left them there.
1507,
1507,MARTIUS.
1507,We know not where you left them all alive;
1507,"But, out, alas! here have we found him dead."
1507,
1507,"[Re-enter TAMORA, with Attendants; TITUS ANDRONICUS and LUCIUS.]"
1507,
1507,TAMORA.
1507,Where is my lord the king?
1507,
1507,SATURNINUS.
1507,"Here, Tamora; though griev'd with killing grief."
1507,
1507,TAMORA.
1507,Where is thy brother Bassianus?
1507,
1507,SATURNINUS.
1507,Now to the bottom dost thou search my wound;
1507,Poor Bassianus here lies murdered.
1507,
1507,TAMORA.
1507,"Then all too late I bring this fatal writ,"
1507,
1507,[Giving a letter.]
1507,
1507,The complot of this timeless tragedy;
1507,And wonder greatly that man's face can fold
1507,In pleasing smiles such murderous tyranny.
1507,
1507,SATURNINUS.
1507,"[Reads]  'An if we miss to meet him handsomely,--"
1507,"Sweet huntsman, Bassianus 'tis we mean,--"
1507,Do thou so much as dig the grave for him:
1507,Thou know'st our meaning. Look for thy reward
1507,Among the nettles at the elder-tree
1507,Which overshades the mouth of that same pit
1507,Where we decreed to bury Bassianus.
1507,"Do this, and purchase us thy lasting friends.'"
1507,O Tamora! was ever heard the like?--
1507,This is the pit and this the elder-tree:--
1507,"Look, sirs, if you can find the huntsman out"
1507,That should have murder'd Bassianus here.
1507,
1507,AARON.
1507,"My gracious lord, here is the bag of gold."
1507,
1507,[Showing it.]
1507,
1507,SATURNINUS.
1507,"[To TITUS]  Two of thy whelps, fell curs of bloody kind,"
1507,Have here bereft my brother of his life.--
1507,"Sirs, drag them from the pit unto the prison:"
1507,There let them bide until we have devis'd
1507,Some never-heard-of torturing pain for them.
1507,
1507,TAMORA.
1507,"What, are they in this pit? O wondrous thing!"
1507,How easily murder is discovered!
1507,
1507,TITUS.
1507,"High emperor, upon my feeble knee"
1507,"I beg this boon, with tears not lightly shed,"
1507,"That this fell fault of my accursed sons,--"
1507,"Accursed if the fault be prov'd in them,--"
1507,
1507,SATURNINUS.
1507,If it be prov'd! You see it is apparent.--
1507,"Who found this letter? Tamora, was it you?"
1507,
1507,TAMORA.
1507,Andronicus himself did take it up.
1507,
1507,TITUS.
1507,"I did, my lord: yet let me be their bail;"
1507,"For, by my fathers' reverend tomb, I vow"
1507,They shall be ready at your highness' will
1507,To answer their suspicion with their lives.
1507,
1507,SATURNINUS.
1507,Thou shalt not bail them: see thou follow me.--
1507,"Some bring the murder'd body, some the murderers:"
1507,"Let them not speak a word,--the guilt is plain;"
1507,"For, by my soul, were there worse end than death,"
1507,That end upon them should be executed.
1507,
1507,TAMORA.
1507,"Andronicus, I will entreat the king:"
1507,Fear not thy sons; they shall do well enough.
1507,
1507,TITUS.
1507,"Come, Lucius, come; stay not to talk with them."
1507,
1507,[Exeunt severally. Attendants bearing the body.]
1507,
1507,
1507,
1507,SCENE IV. Another part of the Forest.
1507,
1507,"[Enter DEMETRIUS and CHIRON, with LAVINIA, ravished; her hands"
1507,"cut off, and her tongue cut out.]"
1507,
1507,DEMETRIUS.
1507,"So, now go tell, an if thy tongue can speak,"
1507,Who 'twas that cut thy tongue and ravish'd thee.
1507,
1507,CHIRON.
1507,"Write down thy mind, bewray thy meaning so,"
1507,An if thy stumps will let thee play the scribe.
1507,
1507,DEMETRIUS.
1507,See how with signs and tokens she can scrowl.
1507,
1507,CHIRON.
1507,"Go home, call for sweet water, wash thy hands."
1507,
1507,DEMETRIUS.
1507,"She hath no tongue to call, nor hands to wash;"
1507,And so let's leave her to her silent walks.
1507,
1507,CHIRON.
1507,"An 'twere my case, I should go hang myself."
1507,
1507,DEMETRIUS.
1507,If thou hadst hands to help thee knit the cord.
1507,
1507,[Exeunt DEMETRIUS and CHIRON.]
1507,
1507,[Enter MARCUS.]
1507,
1507,MARCUS.
1507,"Who is this?--my niece,--that flies away so fast?"
1507,"Cousin, a word; where is your husband?--"
1507,"If I do dream, would all my wealth would wake me!"
1507,"If I do wake, some planet strike me down,"
1507,That I may slumber an eternal sleep!--
1507,"Speak, gentle niece,--what stern ungentle hands"
1507,"Hath lopp'd, and hew'd, and made thy body bare"
1507,"Of her two branches,--those sweet ornaments"
1507,"Whose circling shadows kings have sought to sleep in,"
1507,And might not gain so great a happiness
1507,As half thy love? Why dost not speak to me?--
1507,"Alas, a crimson river of warm blood,"
1507,"Like to a bubbling fountain stirr'd with wind,"
1507,"Doth rise and fall between thy rosed lips,"
1507,Coming and going with thy honey breath.
1507,"But sure some Tereus hath deflowered thee,"
1507,"And, lest thou shouldst detect him, cut thy tongue."
1507,"Ah, now thou turn'st away thy face for shame:"
1507,"And notwithstanding all this loss of blood,--"
1507,"As from a conduit with three issuing spouts,--"
1507,Yet do thy cheeks look red as Titan's face
1507,Blushing to be encounter'd with a cloud.
1507,Shall I speak for thee? shall I say 'tis so?
1507,"O, that I knew thy heart, and knew the beast,"
1507,"That I might rail at him, to ease my mind!"
1507,"Sorrow concealed, like an oven stopp'd,"
1507,Doth burn the heart to cinders where it is.
1507,"Fair Philomela, why she but lost her tongue,"
1507,And in a tedious sampler sew'd her mind;
1507,"But, lovely niece, that mean is cut from thee;"
1507,"A craftier Tereus, cousin, hast thou met,"
1507,And he hath cut those pretty fingers off
1507,That could have better sew'd than Philomel.
1507,"O, had the monster seen those lily hands"
1507,"Tremble, like aspen leaves, upon a lute,"
1507,"And make the silken strings delight to kiss them,"
1507,He would not then have touch'd them for his life!
1507,Or had he heard the heavenly harmony
1507,"Which that sweet tongue hath made,"
1507,"He would have dropp'd his knife, and fell asleep,"
1507,As Cerberus at the Thracian poet's feet.
1507,"Come, let us go, and make thy father blind;"
1507,For such a sight will blind a father's eye:
1507,One hour's storm will drown the fragrant meads;
1507,What will whole months of tears thy father's eyes?
1507,"Do not draw back, for we will mourn with thee:"
1507,"O, could our mourning case thy misery!"
1507,
1507,[Exeunt.]
1507,
1507,
1507,
1507,ACT III.
1507,
1507,SCENE I. Rome. A street.
1507,
1507,"[Enter Senators, Tribunes, and Officers of Justice, with MARTIUS"
1507,"and QUINTUS bound, passing on to the place of execution; TITUS"
1507,"going before, pleading.]"
1507,
1507,TITUS.
1507,"Hear me, grave fathers! noble tribunes, stay!"
1507,"For pity of mine age, whose youth was spent"
1507,In dangerous wars whilst you securely slept;
1507,For all my blood in Rome's great quarrel shed;
1507,For all the frosty nights that I have watch'd;
1507,"And for these bitter tears, which now you see"
1507,Filling the aged wrinkles in my cheeks;
1507,"Be pitiful to my condemned sons,"
1507,Whose souls are not corrupted as 'tis thought.
1507,"For two and twenty sons I never wept,"
1507,Because they died in honour's lofty bed.
1507,
1507,[Throwing himself on the ground.]
1507,
1507,"For these, tribunes, in the dust I write"
1507,My heart's deep languor and my soul's sad tears:
1507,Let my tears stanch the earth's dry appetite;
1507,My sons' sweet blood will make it shame and blush.
1507,
1507,"[Exeunt Senators, Tribunes, &c., with the prisoners.]"
1507,
1507,"O earth, I will befriend thee more with rain"
